id,name,lat,lon,address,size,district,pop_time_Monday_0,pop_time_Monday_1,pop_time_Monday_2,pop_time_Monday_3,pop_time_Monday_4,pop_time_Monday_5,pop_time_Monday_6,pop_time_Monday_7,pop_time_Monday_8,pop_time_Monday_9,pop_time_Monday_10,pop_time_Monday_11,pop_time_Monday_12,pop_time_Monday_13,pop_time_Monday_14,pop_time_Monday_15,pop_time_Monday_16,pop_time_Monday_17,pop_time_Monday_18,pop_time_Monday_19,pop_time_Monday_20,pop_time_Monday_21,pop_time_Monday_22,pop_time_Monday_23,pop_time_Tuesday_0,pop_time_Tuesday_1,pop_time_Tuesday_2,pop_time_Tuesday_3,pop_time_Tuesday_4,pop_time_Tuesday_5,pop_time_Tuesday_6,pop_time_Tuesday_7,pop_time_Tuesday_8,pop_time_Tuesday_9,pop_time_Tuesday_10,pop_time_Tuesday_11,pop_time_Tuesday_12,pop_time_Tuesday_13,pop_time_Tuesday_14,pop_time_Tuesday_15,pop_time_Tuesday_16,pop_time_Tuesday_17,pop_time_Tuesday_18,pop_time_Tuesday_19,pop_time_Tuesday_20,pop_time_Tuesday_21,pop_time_Tuesday_22,pop_time_Tuesday_23,pop_time_Wednesday_0,pop_time_Wednesday_1,pop_time_Wednesday_2,pop_time_Wednesday_3,pop_time_Wednesday_4,pop_time_Wednesday_5,pop_time_Wednesday_6,pop_time_Wednesday_7,pop_time_Wednesday_8,pop_time_Wednesday_9,pop_time_Wednesday_10,pop_time_Wednesday_11,pop_time_Wednesday_12,pop_time_Wednesday_13,pop_time_Wednesday_14,pop_time_Wednesday_15,pop_time_Wednesday_16,pop_time_Wednesday_17,pop_time_Wednesday_18,pop_time_Wednesday_19,pop_time_Wednesday_20,pop_time_Wednesday_21,pop_time_Wednesday_22,pop_time_Wednesday_23,pop_time_Thursday_0,pop_time_Thursday_1,pop_time_Thursday_2,pop_time_Thursday_3,pop_time_Thursday_4,pop_time_Thursday_5,pop_time_Thursday_6,pop_time_Thursday_7,pop_time_Thursday_8,pop_time_Thursday_9,pop_time_Thursday_10,pop_time_Thursday_11,pop_time_Thursday_12,pop_time_Thursday_13,pop_time_Thursday_14,pop_time_Thursday_15,pop_time_Thursday_16,pop_time_Thursday_17,pop_time_Thursday_18,pop_time_Thursday_19,pop_time_Thursday_20,pop_time_Thursday_21,pop_time_Thursday_22,pop_time_Thursday_23,pop_time_Friday_0,pop_time_Friday_1,pop_time_Friday_2,pop_time_Friday_3,pop_time_Friday_4,pop_time_Friday_5,pop_time_Friday_6,pop_time_Friday_7,pop_time_Friday_8,pop_time_Friday_9,pop_time_Friday_10,pop_time_Friday_11,pop_time_Friday_12,pop_time_Friday_13,pop_time_Friday_14,pop_time_Friday_15,pop_time_Friday_16,pop_time_Friday_17,pop_time_Friday_18,pop_time_Friday_19,pop_time_Friday_20,pop_time_Friday_21,pop_time_Friday_22,pop_time_Friday_23,pop_time_Saturday_0,pop_time_Saturday_1,pop_time_Saturday_2,pop_time_Saturday_3,pop_time_Saturday_4,pop_time_Saturday_5,pop_time_Saturday_6,pop_time_Saturday_7,pop_time_Saturday_8,pop_time_Saturday_9,pop_time_Saturday_10,pop_time_Saturday_11,pop_time_Saturday_12,pop_time_Saturday_13,pop_time_Saturday_14,pop_time_Saturday_15,pop_time_Saturday_16,pop_time_Saturday_17,pop_time_Saturday_18,pop_time_Saturday_19,pop_time_Saturday_20,pop_time_Saturday_21,pop_time_Saturday_22,pop_time_Saturday_23,pop_time_Sunday_0,pop_time_Sunday_1,pop_time_Sunday_2,pop_time_Sunday_3,pop_time_Sunday_4,pop_time_Sunday_5,pop_time_Sunday_6,pop_time_Sunday_7,pop_time_Sunday_8,pop_time_Sunday_9,pop_time_Sunday_10,pop_time_Sunday_11,pop_time_Sunday_12,pop_time_Sunday_13,pop_time_Sunday_14,pop_time_Sunday_15,pop_time_Sunday_16,pop_time_Sunday_17,pop_time_Sunday_18,pop_time_Sunday_19,pop_time_Sunday_20,pop_time_Sunday_21,pop_time_Sunday_22,pop_time_Sunday_23
ChIJWX6blJJWzpQRqN7iWpjJ3fg,Empório Teresa,-23.5916925,-46.73002939999999,"R. Ibiapaba, 144 - Vila Sonia, São Paulo - SP, 05625-020, Brazil",pequeno,vila sonia,0,0,0,0,0,0,0,33,55,66,66,77,88,100,88,66,44,55,66,0,0,0,0,0,0,0,0,0,0,0,0,44,55,55,55,66,77,88,77,66,44,33,11,0,0,0,0,0,0,0,0,0,0,0,0,44,66,66,66,66,77,77,66,44,33,33,55,0,0,0,0,0,0,0,0,0,0,0,0,44,55,44,33,44,55,66,66,55,44,44,33,0,0,0,0,0,0,0,0,0,0,0,0,33,55,66,77,77,66,55,33,33,44,22,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJF1Vy6PJWzpQRjvnmkZc8fUc,DIA Supermercado,-23.58776539999999,-46.7274201,"Av. Prof. Francisco Morato, 2990 - Vila Sonia, São Paulo - SP, 05512-300, Brazil",medio ,vila sonia,0,0,0,0,0,0,0,0,5,11,19,27,34,37,36,35,48,77,59,63,42,0,0,0,0,0,0,0,0,0,0,0,7,15,26,34,39,40,38,38,43,51,53,42,23,0,0,0,0,0,0,0,0,0,0,0,23,23,10,15,23,29,30,26,23,35,57,61,34,0,0,0,0,0,0,0,0,0,0,0,10,25,37,38,35,34,37,42,42,43,68,100,60,0,0,0,0,0,0,0,0,0,0,0,9,19,28,32,34,37,47,57,60,53,62,81,61,0,0,0,0,0,0,0,0,0,0,0,6,17,31,44,52,51,42,34,43,71,82,53,17,0,0,0,0,0,0,0,0,0,0,0,0,15,34,53,68,69,59,45,38,38,35,25,11,0,0,0
ChIJPRVYVH9XzpQRk3hxq0ibVkw,MERCADO NATURAL,-23.57224859999999,-46.6963444,"Av. Rebouças, 3970 - 2051 - Pinheiros, São Paulo - SP, 05402-918, Brazil",medio,pinheiros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,36,36,36,45,81,100,81,45,27,54,81,36,9,0,0,0,0,0,0,0,0,0,18,27,27,27,45,63,63,45,27,27,36,54,54,36,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,36,54,63,63,63,54,45,36,27,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJqxRblnVXzpQRJUM3AHvCH4s,Mini Mercado Extra,-23.5673813,-46.6864808,"R. dos Pinheiros, 905 - Pinheiros, São Paulo - SP, 05422-010, Brazil",pequeno,pinheiros,0,0,0,0,0,0,0,27,54,80,88,80,68,63,62,57,46,35,32,36,31,15,0,0,0,0,0,0,0,0,0,30,51,65,67,69,77,82,78,66,55,48,45,39,29,19,0,0,0,0,0,0,0,0,0,20,34,48,57,59,57,54,55,57,57,52,42,31,20,11,0,0,0,0,0,0,0,0,0,27,48,58,55,57,69,79,74,59,48,45,45,40,30,18,0,0,0,0,0,0,0,0,0,41,65,75,71,67,77,94,100,88,69,60,58,50,31,13,0,0,0,0,0,0,0,0,0,12,22,35,48,60,64,62,55,50,50,55,57,48,31,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJOZsu7J1XzpQRVMBLBfVAKcc,Quitanda,-23.5647384,-46.6843801,"R. Mateus Grou, 159 - Pinheiros, São Paulo - SP, 05415-050, Brazil",medio,pinheiros,0,0,0,0,0,0,0,27,50,71,83,87,88,85,77,68,68,78,87,82,62,36,0,0,0,0,0,0,0,0,0,27,48,67,80,87,90,88,78,62,52,56,68,71,55,30,0,0,0,0,0,0,0,0,0,23,46,64,70,72,77,79,70,57,52,57,60,52,33,14,0,0,0,0,0,0,0,0,0,28,44,62,76,84,82,73,61,53,54,63,70,66,50,29,0,0,0,0,0,0,0,0,0,33,56,75,85,91,97,100,90,74,66,72,82,76,52,25,0,0,0,0,0,0,0,0,0,0,28,43,60,73,81,81,73,64,60,63,65,55,35,0,0,0,0,0,0,0,0,0,0,0,22,36,51,64,71,71,66,63,66,71,68,52,29,0,0,0
ChIJGWibnQpXzpQRZwmJ0XHe4QU,Cerealista A Granel,-23.5679448,-46.69149059999999,"R. dos Pinheiros, 1430 - Pinheiros, São Paulo - SP, 05422-002, Brazil",pequeno,pinheiros,0,0,0,0,0,0,0,4,15,31,40,38,61,100,63,25,25,34,31,22,0,0,0,0,0,0,0,0,0,0,0,2,13,29,43,61,93,97,54,29,36,45,36,18,0,0,0,0,0,0,0,0,0,0,0,9,20,31,34,31,72,86,34,29,34,36,31,22,0,0,0,0,0,0,0,0,0,0,0,11,34,18,25,47,72,81,75,52,31,45,68,36,0,0,0,0,0,0,0,0,0,0,0,20,36,40,36,45,72,90,77,54,47,59,59,40,0,0,0,0,0,0,0,0,0,0,0,0,0,18,40,40,61,45,29,25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJuyuFEFpXzpQRx11qRUUY460,Natural da Terra,-23.5921007,-46.67534089999999,"R. João Cachoeira, 1351 - Itaim Bibi, São Paulo - SP, 04535-014, Brazil",medio,itaim bibi,0,0,0,0,0,0,0,23,36,50,67,85,99,99,82,61,52,59,68,64,44,22,0,0,0,0,0,0,0,0,0,29,48,66,80,92,100,92,71,49,42,50,58,55,39,20,0,0,0,0,0,0,0,0,0,19,33,50,67,78,79,72,60,49,45,48,51,47,34,19,0,0,0,0,0,0,0,0,0,29,45,59,74,89,98,91,71,52,45,49,54,49,36,20,0,0,0,0,0,0,0,0,0,29,47,60,69,81,95,98,83,62,51,52,56,51,38,22,0,0,0,0,0,0,0,0,0,14,26,40,54,65,70,66,57,46,42,46,52,49,34,17,0,0,0,0,0,0,0,0,0,4,12,25,42,57,63,60,51,44,43,45,43,35,23,12,0,0
ChIJS6Tn3-FZzpQRthfv6wwOKbI,Pão de Açúcar,-23.5832965,-46.6704145,"R. Joaquim Floriano, 24 - Itaim Bibi, São Paulo - SP, 01401-002, Brazil",medio,itaim bibi,0,0,0,0,0,0,28,59,66,59,66,78,84,79,68,57,52,53,55,52,43,30,17,0,0,0,0,0,0,0,34,54,59,61,76,91,91,80,71,66,61,55,45,35,24,16,9,0,0,0,0,0,0,0,27,49,61,58,58,71,85,84,69,52,45,46,48,44,32,19,9,0,0,0,0,0,0,0,25,44,59,65,72,85,100,98,79,58,49,51,54,49,37,23,11,0,0,0,0,0,0,0,26,57,75,74,75,85,90,82,71,64,64,66,64,57,45,33,22,0,0,0,0,0,0,0,13,23,35,46,55,59,56,48,40,37,39,43,44,42,39,30,14,0,0,0,0,0,0,0,0,0,15,26,38,47,50,47,39,33,32,36,39,35,24,12,0,0
ChIJ15oRll5XzpQRAfbreGx6ATM,Shop Joaquim Floriano,-23.5847133,-46.6744729,"R. Joaquim Floriano, 469 - Itaim Bibi, São Paulo - SP, 04534-011, Brazil",pequeno,itaim bibi,0,0,0,0,0,0,0,23,57,26,18,40,60,59,38,20,14,16,18,18,15,10,0,0,0,0,0,0,0,0,0,22,39,30,19,30,48,49,32,18,17,22,28,28,23,14,0,0,0,0,0,0,0,0,0,26,42,18,29,45,52,46,34,24,22,24,25,24,20,14,0,0,0,0,0,0,0,0,0,18,34,32,34,66,100,87,48,26,23,25,26,23,18,12,0,0,0,0,0,0,0,0,0,45,70,19,24,50,74,77,60,45,41,45,45,36,23,12,0,0,0,0,0,0,0,0,0,10,22,32,34,30,26,28,30,30,29,25,20,15,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJq2zSJWBXzpQRFQ3gpBR1CmY,St Marche Supermercado,-23.57805609999999,-46.6708291,"Av. São Gabriel, 600 - Itaim Bibi, São Paulo - SP, 01435-000, Brazil",medio,itaim bibi,0,0,0,0,0,0,0,46,60,66,70,77,84,85,76,67,66,73,78,71,50,27,0,0,0,0,0,0,0,0,0,50,68,77,82,87,90,85,73,63,64,72,74,62,42,21,0,0,0,0,0,0,0,0,0,30,49,68,82,88,84,74,65,64,69,75,73,61,42,23,0,0,0,0,0,0,0,0,0,59,80,83,77,83,97,100,83,64,59,71,82,77,55,29,0,0,0,0,0,0,0,0,0,67,87,83,76,82,91,90,78,67,67,77,83,73,51,27,0,0,0,0,0,0,0,0,0,23,39,56,68,73,70,64,59,57,56,57,63,65,49,24,0,0,0,0,0,0,0,0,0,0,18,33,46,54,56,53,48,45,48,59,69,68,53,33,0,0
